-1.46,0.09999999999999998,1.1500000000000004
0.06000000000000005,-0.25,0.2999999999999998
0.42000000000000004,-0.3,0.25
-1.2999999999999998,-0.25,1.3499999999999996
-0.3400000000000001,0.5,0.33999999999999986
-1.46,0.5,0.7999999999999998
-0.45999999999999996,-0.4,1.4000000000000004
1.5,0.31000000000000005,0.34999999999999964
1.98,-0.25,0.2999999999999998
0.6599999999999999,-0.3,1.0999999999999996
-1.1800000000000002,0.75,0.4500000000000002
0.54,0.6499999999999999,0.9500000000000002
-0.3400000000000001,1.25,0.0
-1.7000000000000002,-0.37,0.7000000000000002
1.02,-0.25,0.40000000000000036
1.38,0.19999999999999996,0.5
-1.35,-0.37,0.4800000000000004
0.30000000000000004,0.6299999999999999,0.7300000000000004
-0.3500000000000001,-1.25,1.25
-1.1800000000000002,1.25,-0.3799999999999999
-0.5,-0.15000000000000002,0.7000000000000002
-1.2999999999999998,-0.25,-0.1299999999999999
-1.46,0.050000000000000044,1.1500000000000004
