origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
LHA,194,MPO,523,0.0071283429874999995
VMH,693,VS,73,0.0071258991125
VMH,693,V3,129,0.0071258991125
SUM,525,MMl,606826647,0.007070647325
STN,470,PAL,803,0.0070021588
STN,470,CNU,623,0.00700215849375
STN,470,CH,567,0.00700215849375
PVH,38,AHN,88,0.00694907792783203
MM,491,mtg,681,0.0069345878
AVPV,272,MPN,515,0.0069123742625
AVPV,272,MEZ,467,0.0069123742625
LHA,194,PST,356,0.0068536869625
DMH,830,PCN,907,0.006853569975
VMH,693,ME,10671,0.00672815906875
ZI,797,GENv,1014,0.00661892692591553
MM,491,MT,58,0.0065519878374999995
PVHd,63,TH,549,0.0065206381734375
PH,946,RSPd2/3,434,0.0064995921375
AHN,88,PD,914,0.0064308825
MPN,515,PD,914,0.006430687112500001
VMH,693,PVHd,63,0.006422494312500001
PMv,1004,MMm,606826651,0.006389914825000001
LHA,194,LPO,226,0.006314225749999999
MM,491,mp,673,0.006175550849999999
PSTN,364,MBmot,323,0.006167403528125
ZI,797,PST,356,0.006140063824999999
SUM,525,MRN,128,0.006075500812500001
ZI,797,LT,66,0.00598860115
PH,946,IMD,59,0.0059808523359375
LPO,226,PALv,835,0.00577357418203125
ZI,797,LGv,178,0.005723418662499999
VMH,693,RSP,254,0.0057090218057373
VMH,693,RSPagl,894,0.0057090218057373
SUM,525,MBsta,348,0.00569545235197443
SUM,525,RAmb,165,0.00569423895724939
SUM,525,IPN,100,0.00567946084838047
LHA,194,pm,753,0.0056529836125
PH,946,PCN,907,0.0056321083875
PVHd,63,PVR,141,0.0055685455874999994
PSTN,364,SNr,381,0.0055406670375
PH,946,RAmb,165,0.0055118530205566394
PH,946,MBsta,348,0.0055118530205566394
MPN,515,PT,15,0.00546219905
ZI,797,PCN,907,0.00538331395
LPO,226,SI,342,0.0053622004625
SBPV,347,RCH,173,0.0053266485125
SBPV,347,LZ,290,0.0053266485125
TMv,1,TM,557,0.00531079395
AVPV,272,MPO,523,0.0052273886
DMH,830,MBO,331,0.00522458525411134
DMH,830,TMd,1126,0.0052240768125
DMH,830,TM,557,0.0052240768125
PH,946,IF,12,0.00520364595625
MPO,523,PD,914,0.0048834839375
PVHd,63,ZI,797,0.004873781325
PVHd,63,DMH,830,0.00480978885625
MPN,515,fxpo,737,0.00480289769052734
VMH,693,MO,500,0.0048023452628906
VMH,693,MOs,993,0.0048023452628906
MPN,515,fx,436,0.0047879605812499995
SUM,525,MMd,606826659,0.00476723949570312
LHA,194,mtt,690,0.0047396524
SUM,525,LZ,290,0.00473554930078125
MM,491,PVR,141,0.00472909964467773
PH,946,VMH,693,0.004717581575
AVPV,272,AVP,263,0.004712194025000001
MM,491,PVp,126,0.00469832243125
MPO,523,TH,549,0.00468477173007812
PSTN,364,FF,804,0.00468001725625
PVH,38,MED,444,0.00465213553144836
PVH,38,PR,1077,0.00464979402753906
SUM,525,LHA,194,0.00464623665625
LM,210,LZ,290,0.00460955353235268
PVH,38,CH,567,0.00459690164985352
PVH,38,CNU,623,0.00459690164985352
PVH,38,PAL,803,0.0045777416999999996
PVH,38,PALc,809,0.00457774156601562
MM,491,SNr,381,0.00455050474375
LPO,226,BST,351,0.004532006937499999
LPO,226,PALc,809,0.004532006937499999
PVH,38,BST,351,0.004520370662499999
AHN,88,IIn,848,0.004487193375
AHN,88,cm,967,0.0044871932984375
PH,946,PVZ,157,0.00445332899887695
MM,491,RAmb,165,0.00444789948556371
MPO,523,LSX,275,0.00443656338509521
SBPV,347,MPN,515,0.00441838910625
ZI,797,VTA,749,0.0043921927875
PH,946,PVi,118,0.00438783610131836
PH,946,VTA,749,0.00438436411875
ZI,797,PF,930,0.00436121100625
LHA,194,TMv,1,0.0043342052687499995
LHA,194,TM,557,0.0043342052687499995
LHA,194,PVZ,157,0.0043225258125
LHA,194,SO,390,0.0043225258125
ZI,797,VAL,629,0.00431413731875
PH,946,RH,189,0.004242711856249999
AHN,88,Xi,560581559,0.0042388499671875
SO,390,opt,125,0.00421484555625
SO,390,IIn,848,0.00421484555625
SO,390,cm,967,0.00421484555625
LM,210,LHA,194,0.0042093505125000005
PMv,1004,VENT,637,0.0041365667259765605
ZI,797,MEZ,467,0.00410661165742187
VMH,693,SSp,322,0.00409243174872283
VMH,693,SS,453,0.00409243174872283
PH,946,Xi,560581559,0.00407247754921875
PH,946,mfbse,1083,0.004051192140625
PH,946,fr,595,0.004051192140625
MM,491,mtt,690,0.00403280320625
PMv,1004,VPMpc,741,0.004026353275
PMv,1004,VP,709,0.004026353275
PH,946,TMv,1,0.003999839375
ZI,797,VISpm2/3,41,0.003963361325
ZI,797,SSp-tr4,1086,0.00394024220625
TU,614,ZI,797,0.00392161485625
ZI,797,SSp-tr2/3,670,0.0039183722812500005
PH,946,fxpo,737,0.00389765936875
PH,946,fx,436,0.00389765936875
PH,946,fxs,1099,0.00389765936875
PH,946,mfbc,768,0.00389765936875
STN,470,nst,102,0.00383334595
STN,470,eps,1000,0.00383334595
STN,470,epsc,760,0.00383334595
ZI,797,VISam2/3,1066,0.00382613161875
ZI,797,PVHd,63,0.0038147731125000002
VMH,693,MOs5,767,0.00377289373125
LHA,194,SSp-ll4,1094,0.003745027125
ZI,797,PALd,818,0.0036947047375
ZI,797,GPi,1031,0.0036947047375
VMH,693,SSp-tr,361,0.0036897885397460897
SUM,525,mfbsma,46,0.00366223291601562
PVH,38,PT,15,0.0036218383687499998
TMv,1,LM,210,0.0035951416375
MM,491,IF,12,0.003538234721875
LM,210,PMv,1004,0.0035243663437500004
LHA,194,cing,940,0.0034658343125000004
VMH,693,MOp,985,0.0034601626103515602
LHA,194,cm,967,0.0034265591281250002
LHA,194,IIn,848,0.003426558975
AHN,88,ASO,332,0.0034254675
LHA,194,opt,125,0.0034207187874999998
SCH,286,PVZ,157,0.00341462205820312
MPO,523,LS,242,0.00340224206165771
MPO,523,LSv,266,0.0033958715
TMv,1,PMv,1004,0.0033956810125
TU,614,PSTN,364,0.00337743065625
STN,470,DORpm,856,0.0033458604921875
PMv,1004,MMme,732,0.00326947458359375
AHN,88,och,117,0.0032657896687499997
PVHd,63,DORpm,856,0.00326534434296875
SCH,286,MEZ,467,0.00325736386334228
MM,491,RPF,549009203,0.00325106823125
MM,491,PRT,1100,0.00325106823125
STN,470,GPi,1031,0.00320509826875
STN,470,PALd,818,0.00320509826875
VMH,693,RSPagl6a,906,0.0031835992125000003
MPN,515,PVa,30,0.0031423454999999997
SCH,286,LZ,290,0.00314123528393555
MPN,515,LZ,290,0.0031235686284901898
MPN,515,RCH,173,0.0031199261625000003
ADP,72,PAL,803,0.00309914299672852
DMH,830,PMd,980,0.00309710288125
ZI,797,SNc,374,0.00308771386875
ZI,797,MBsta,348,0.00308771386875
VMH,693,MOp6a,844,0.00308020615
ARH,223,PVi,118,0.0030629814250000002
VMH,693,ACA,31,0.00303774366875
VMH,693,ACAd,39,0.00303774366875
VMH,693,cm,967,0.00302810353125
VMH,693,och,117,0.00302810353125
VMH,693,IIn,848,0.00302810353125
PMv,1004,DORpm,856,0.0030238068751525897
PMv,1004,ILM,51,0.0030189647249999996
PMv,1004,PF,930,0.0030189647249999996
STN,470,int,6,0.0029928642625
STN,470,lfbs,983,0.0029928642625
STN,470,cst,784,0.0029928642625
LHA,194,VP,709,0.00297066508701096
SBPV,347,fiber tracts,1009,0.00297052945
LHA,194,VPMpc,741,0.00297046054375
AHN,88,PH,946,0.0029691715375
LM,210,TM,557,0.00295803081806641
MPN,515,VMPO,576073699,0.0029520589000000003
ZI,797,RT,262,0.00293801825625
LM,210,TMv,1,0.00293734328125
ZI,797,int,6,0.0029324393
ZI,797,lfbs,983,0.0029324393
ZI,797,cst,784,0.0029324393
ZI,797,HPF,1089,0.0029197648375
ZI,797,HIP,1080,0.00291976479921875
ZI,797,CA,375,0.00291976479921875
PSTN,364,lfbs,983,0.002899848175
PSTN,364,cst,784,0.002899848175
SUM,525,IPRL,607344862,0.00289332290625
SUM,525,LM,210,0.0027749664687499996
ZI,797,VISpm4,501,0.00276834840625
SUM,525,MMm,606826651,0.00275029652998199
